time,location,previous time,previous location,distance,period,hit time,hit location,accuracy error,timing error
1202206195,093342ecb93bd5b2543b19de9d35b468,20151228,Mod.HardRock|Hidden,300: #345,100: #10,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
63930,"(264, 120)",63756,"(224, 64)",68.81860213634101,174,63948,"(266.4818, 124.4873)",5.1278838257121375,18
64105,"(304, 176)",63930,"(264, 120)",68.81860213634101,175,64125,"(312.3802, 181.6711)",10.11875126930196,20
64279,"(352, 232)",64105,"(304, 176)",73.7563556583431,174,64298,"(357.7904, 242.3157)",11.829725214475591,19
64454,"(400, 288)",64279,"(352, 232)",73.7563556583431,175,64467,"(415.9935, 294.62891)",17.31284176668001,13
64628,"(288, 288)",64454,"(400, 288)",112.0,174,64647,"(295.2578, 291.16821)",7.919167597929694,19
64803,"(288, 360)",64628,"(288, 288)",72.0,175,64817,"(294.737, 355.40161)",8.156737067731205,14
64977,"(224, 328)",64803,"(288, 360)",71.55417527999327,174,64987,"(226.0521, 332.95288)",5.361169154615429,10
65849,"(288, 360)",65674.67441860466,"(224, 328)",71.55417527999327,174.32558139534376,65845,"(284.125, 351.30005)",9.523904399063444,-4
66198,"(440, 192)",65849,"(288, 360)",226.5568361361007,349,66198,"(439.8867, 192.5659)",0.5771305744803291,0
66547,"(288, 24)",66198,"(440, 192)",226.5568361361007,349,66560,"(279.2747, 30.133100000000013)",10.665166463773561,13
66721,"(224, 56)",66547,"(288, 24)",71.55417527999327,174,66740,"(220.03, 68.6035)",13.21397412779365,19
66896,"(200, 120)",66721,"(224, 56)",68.35202996254024,175,66907,"(197.7969, 127.4536)",7.772374319987423,11
66983,"(192, 152)",66896,"(200, 120)",32.984845004941285,87,67002,"(190.5052, 155.011)",3.36162877783969,19
67157,"(200, 216)",66983,"(192, 152)",64.4980619863884,174,67168,"(193.6953, 213.8611)",6.657637366213331,11
67244,"(216, 248)",67157,"(200, 216)",35.77708763999664,87,67252,"(209.6784, 242.4438)",8.416292829981604,8
67332,"(240, 272)",67244,"(216, 248)",33.941125496954285,88,67332,"(231.5534, 266.6687)",9.988383815713123,0
67419,"(272, 288)",67332,"(240, 272)",35.77708763999664,87,67424,"(270.4206, 290.271)",2.7662149880296965,5
68465,"(452, 288)",68116.67441860466,"(272, 288)",180.0,348.32558139534376,68468,"(446.5599, 285.01587)",6.2048142491858425,3
68640,"(448, 208)",68465,"(452, 288)",80.09993757800315,175,68628,"(451.4102, 214.7583)",7.569946032172205,-12
68989,"(256, 88)",68640,"(448, 208)",226.4155471693585,349,68980,"(254.8281, 98.98070000000001)",11.043057642700246,-9
69337,"(64, 208)",68989,"(256, 88)",226.4155471693585,348,69342,"(69.89974, 210.5286)",6.418781039075877,5
69512,"(136, 168)",69337,"(64, 208)",82.365041127896,175,69522,"(135.2643, 166.4185)",1.744246754332663,10
69686,"(176, 240)",69512,"(136, 168)",82.365041127896,174,69698,"(174.2617, 239.7522)",1.7558734948737165,12
69861,"(104, 280)",69686,"(176, 240)",82.365041127896,175,69873,"(113.5195, 281.1707)",9.591215707093648,12
70035,"(64, 208)",69861,"(104, 280)",82.365041127896,174,70035,"(70.29037, 204.7607)",7.075437741009376,0
70210,"(176, 328)",70035,"(64, 208)",164.14627622946554,175,70218,"(190.5052, 335.64453000000003)",16.396330868852964,8
71256,"(334, 241)",70907.67441860466,"(176, 328)",180.3690660839602,348.32558139534376,71257,"(326.0846, 254.1077)",15.312261637328415,1
71430,"(416, 240)",71256,"(334, 241)",82.00609733428362,174,71423,"(418.5326, 238.9832)",2.7290923399548044,-7
71779,"(256, 104)",71430,"(416, 240)",209.99047597450698,349,71798,"(261.9896, 112.43900000000002)",10.348527874050507,19
72128,"(96, 240)",71779,"(256, 104)",209.99047597450698,349,72145,"(88.19401, 252.1851)",14.471010396309584,17
72303,"(128, 312)",72128,"(96, 240)",78.79086241436883,175,72315,"(132.6927, 325.77515)",14.552532109997212,12
72390,"(152, 328)",72303,"(128, 312)",28.844410203711917,87,72388,"(151.8659, 330.64575)",2.6491462535126495,-2
72477,"(176, 312)",72390,"(152, 328)",28.844410203711917,87,72488,"(177.4518, 323.33984)",11.432396706972671,11
72564,"(200, 328)",72477,"(176, 312)",28.844410203711917,87,72576,"(199.0664, 324.23706)",3.877025458208926,12
72651,"(224, 312)",72564,"(200, 328)",28.844410203711917,87,72656,"(224.9128, 323.21167)",11.24876651144029,5
72739,"(248, 328)",72651,"(224, 312)",28.844410203711917,88,72756,"(253.168, 322.69897000000003)",7.403319732451093,17
72826,"(272, 312)",72739,"(248, 328)",28.844410203711917,87,72828,"(271.8529, 318.46924)",6.470912191306584,2
72913,"(296, 328)",72826,"(272, 312)",28.844410203711917,87,72926,"(294.2162, 317.57202)",10.579447495989559,13
73000,"(320, 312)",72913,"(296, 328)",28.844410203711917,87,73007,"(320.3229, 315.13671999999997)",3.1532961751792046,7
73524,"(256, 200)",73348.83720930232,"(320, 312)",128.9961239727768,175.16279069767916,73527,"(258.4088, 190.6433)",9.661788257356903,3
73698,"(256, 200)",73524,"(256, 200)",0.0,174,73703,"(257.888, 191.156)",9.043278166682688,5
73872,"(192, 72)",73698,"(256, 200)",143.10835055998655,174,73888,"(189.4635, 86.03519999999997)",14.262561876815793,16
74396,"(112, 160)",74220.83720930232,"(192, 72)",118.92854997854803,175.16279069767916,74395,"(107.6276, 169.751)",10.6864345204563,-1
74919,"(256, 200)",74744.83720930232,"(112, 160)",149.45233353815524,174.16279069767916,74926,"(250.987, 207.8369)",9.30307318094404,7
75093,"(256, 200)",74919,"(256, 200)",0.0,174,75107,"(256.2279, 203.3508)",3.3585412086201862,14
75268,"(400, 224)",75093,"(256, 200)",145.98630072715724,175,75287,"(405.1211, 208.9905)",15.859090625253396,19
75791,"(344, 112)",75616.83720930232,"(400, 224)",125.21980673998823,174.16279069767916,75798,"(342.0677, 121.92380000000003)",10.110172586558578,7
76140,"(272, 152)",75965.41860465116,"(312, 32)",126.49110640673518,174.58139534883958,76154,"(277.7122, 155.78)",6.849644431647526,14
76489,"(408, 256)",76314.41860465116,"(304, 232)",106.73331251301067,174.58139534883958,76494,"(398.0898, 251.2878)",10.97346312154916,5
76838,"(336, 296)",76663.41860465116,"(376, 176)",126.49110640673518,174.58139534883958,76838,"(345.7787, 294.50073)",9.892966401585541,0
77186,"(232, 288)",77012.41860465116,"(368, 376)",161.9876538505327,173.58139534883958,77180,"(223.8711, 291.29639)",8.771841439635102,-6
77535,"(160, 248)",77360.41860465116,"(200, 368)",126.49110640673518,174.58139534883958,77537,"(153.7865, 248.2117)",6.217105366647739,2
77884,"(296, 144)",77709.41860465116,"(192, 168)",106.73331251301067,174.58139534883958,77878,"(285.2643, 144.6289)",10.754104783755837,-6
78233,"(224, 104)",78058.41860465116,"(264, 224)",126.49110640673518,174.58139534883958,78238,"(237.4453, 106.543)",13.68367425401526,5
78582,"(376, 80)",78407.41860465116,"(256, 24)",132.4235628579748,174.58139534883958,78585,"(380.4141, 79.75459999999998)",4.4209161912436405,3
79105,"(256, 192)",78930.83720930232,"(376, 80)",164.14627622946554,174.16279069767916,79116,"(255.8698, 193.5913)",1.596617590407912,11
79279,"(256, 192)",79105,"(256, 192)",0.0,174,79280,"(258.5391, 195.0012)",3.931186875486863,1
79454,"(136, 304)",79279,"(256, 192)",164.14627622946554,175,79470,"(137.0547, 311.67602999999997)",7.748150014738972,16
79977,"(80, 144)",79802.83720930232,"(136, 304)",169.51696080333673,174.16279069767916,79978,"(81.65104, 153.6011)",9.742025163773702,1
80500,"(256, 192)",80325.83720930232,"(80, 144)",182.42806801586207,174.16279069767916,80515,"(257.888, 194.4885)",3.1236479074953136,15
80675,"(256, 192)",80500,"(256, 192)",0.0,175,80665,"(249.9779, 193.8477)",6.299181192821806,-10
80849,"(432, 240)",80675,"(256, 192)",182.42806801586207,174,80856,"(424.9453, 228.3447)",13.624052634220135,7
81372,"(256, 336)",81197.83720930232,"(432, 240)",200.47942537826668,174.16279069767916,81377,"(254.0794, 331.03027)",5.327937746717795,5
81721,"(264, 256)",81546.41860465116,"(152, 336)",137.63720427268203,174.58139534883958,81728,"(270.1927, 254.7485)",6.317894074768903,7
82070,"(296, 184)",81895.41860465116,"(168, 232)",136.7040599250805,174.58139534883958,82074,"(296.6576, 182.9529)",1.2364692353633404,4
82244,"(352, 128)",82070,"(296, 184)",79.19595949289332,174,82244,"(351.2799, 134.6313)",6.670283629651752,0
82419,"(424, 88)",82244,"(352, 128)",82.365041127896,175,82413,"(435.9479, 89.62400000000002)",12.05776473522353,-6
82593,"(504, 80)",82419,"(424, 88)",80.39900496896712,174,82594,"(511.7943, 71.16699999999997)",11.780195307803721,1
82768,"(440, 192)",82593,"(504, 80)",128.9961239727768,175,82775,"(444.3789, 195.5139)",5.614468667647896,7
83117,"(366, 225)",82942.41860465116,"(492, 282)",138.29316685939332,174.58139534883958,83136,"(377.7448, 226.5503)",11.846677050126756,19
83466,"(288, 233)",83291.41860465116,"(393, 320)",136.35981812836215,174.58139534883958,83467,"(283.7344, 235.0098)",4.7153620645715115,1
83640,"(211, 212)",83466,"(288, 233)",79.81227975693965,174,83639,"(209.1575, 214.3738)",3.0049513623351625,-1
83815,"(141, 170)",83640,"(211, 212)",81.6333265278342,175,83817,"(135.362, 168.4692)",5.842122271914553,2
83989,"(94, 105)",83815,"(141, 170)",80.2122185206219,174,83997,"(92.91406, 101.54419999999999)",3.6224051849013326,8
84163,"(88, 24)",83989,"(94, 105)",81.2219182240853,174,84162,"(90.86328, 28.466799999999978)",5.305720931070519,-1
84861,"(424, 360)",84163,"(88, 24)",475.17575695735997,698,84865,"(436.0781, 364.7583)",12.981599227367957,4
85384,"(424, 360)",84861,"(424, 360)",0.0,523,85388,"(419.444, 356.04248)",6.034823986695864,4
85471,"(424, 360)",85384,"(424, 360)",0.0,87,85480,"(423.9037, 358.09326)",1.909170269410261,9
85558,"(424, 360)",85471,"(424, 360)",0.0,87,85557,"(418.5326, 356.55518)",6.462139552222617,-1
86430,"(440, 280)",86255.67441860466,"(424, 360)",81.58431221748457,174.32558139534376,86424,"(437.0872, 289.50194999999997)",9.938383049696734,-6
86518,"(400, 264)",86430,"(440, 280)",43.08131845707604,88,86534,"(396.7878, 268.4631)",5.498862650585114,16
86605,"(360, 248)",86518,"(400, 264)",43.08131845707604,87,86598,"(376.8333, 257.8247)",19.49063156955157,-7
86692,"(320, 232)",86605,"(360, 248)",43.08131845707604,87,86758,"(296.2669, 224.884)",24.776954849416004,66
86779,"(280, 216)",86692,"(320, 232)",43.08131845707604,87,86838,"(274.3919, 202.0691)",15.017348648146918,59
86954,"(312, 120)",86779,"(280, 216)",101.19288512538814,175,86978,"(318.4023, 112.95170000000002)",9.521973439366446,24
87651,"(293, 31)",87302.83720930232,"(472, 64)",182.0164827701052,348.16279069767916,87651,"(295.8763, 42.053200000000004)",11.421310429631102,0
88349,"(312, 120)",87999.83720930232,"(136, 88)",178.88543819998316,349.16279069767916,88333,"(316.2213, 113.97710000000001)",7.354909795503938,-16
89047,"(296, 32)",88697.83720930232,"(472, 64)",178.88543819998316,349.16279069767916,89035,"(302.9076, 39.105200000000025)",9.909531008075023,-12
89221,"(224, 88)",89047,"(296, 32)",91.21403400793103,174,89209,"(230.0234, 87.31689999999998)",6.062010654065212,-12
89396,"(136, 88)",89221,"(224, 88)",88.0,175,89388,"(144.9648, 88.59859999999998)",8.984762712503871,-8
89744,"(88, 360)",89396,"(136, 88)",276.2028240261131,348,89738,"(90.60287, 354.63257)",5.965252470918571,-6
90442,"(424, 24)",89744,"(88, 360)",475.17575695735997,698,90448,"(428.9167, 29.620400000000018)",7.467451710590441,6
90965,"(424, 24)",90442,"(424, 24)",0.0,523,90965,"(423.6432, 26.415999999999997)",2.4422043812916234,0
91052,"(424, 24)",90965,"(424, 24)",0.0,87,91048,"(422.6341, 26.287800000000004)",2.664528410432144,-4
91139,"(424, 24)",91052,"(424, 24)",0.0,87,91136,"(411.1107, 31.543000000000006)",14.934219212600299,-3
92011,"(440, 104)",91836.67441860466,"(424, 24)",81.58431221748457,174.32558139534376,92017,"(434.1576, 110.25999999999999)",8.562782127322864,6
92099,"(400, 120)",92011,"(440, 104)",43.08131845707604,88,92107,"(397.0482, 122.05200000000002)",3.5949724950269144,8
92186,"(360, 136)",92099,"(400, 120)",43.08131845707604,87,92189,"(365.6029, 132.9651)",6.372056686816251,3
92273,"(320, 152)",92186,"(360, 136)",43.08131845707604,87,92277,"(338.6172, 147.7051)",19.10618491091304,4
92360,"(280, 168)",92273,"(320, 152)",43.08131845707604,87,92362,"(291.026, 166.2903)",11.157766357564592,2
92535,"(312, 264)",92360,"(280, 168)",101.19288512538814,175,92551,"(319.6719, 261.02909999999997)",8.227046640198418,16
93232,"(293, 352)",92883.83720930232,"(472, 320)",181.83783984638623,348.16279069767916,93246,"(289.1055, 346.02661)",7.1308147039521295,14
93930,"(312, 264)",93580.83720930232,"(136, 296)",178.88543819998316,349.16279069767916,93937,"(315.4401, 273.2056)",9.827378051647342,7
94628,"(469, 320)",94278.83720930232,"(472, 320)",3.0,349.16279069767916,94628,"(477.5169, 314.2395)",10.282069142930332,0
94803,"(416, 224)",94628,"(469, 320)",109.65856099730655,175,94798,"(413.5521, 215.1428)",9.189244052151412,-5
94977,"(472, 128)",94803,"(416, 224)",111.13955191559845,174,94975,"(484.8086, 123.2056)",13.676494628376098,-2
95151,"(416, 40)",94977,"(472, 128)",104.30723848324239,174,95148,"(422.6341, 31.799300000000017)",10.548116575957986,-3
95326,"(320, 80)",95151,"(416, 40)",104.0,175,95308,"(314.1706, 76.29390000000001)",6.907755175887474,-18
95849,"(176, 152)",95674.83720930232,"(320, 80)",160.99689437998487,174.16279069767916,95857,"(187.0547, 150.2686)",11.189465494383544,8
96024,"(336, 232)",95849,"(176, 152)",178.88543819998318,175,96027,"(349.099, 240.6494)",15.697003579027431,3
96198,"(192, 304)",96024,"(336, 232)",160.99689437998487,174,96200,"(176.931, 301.42212)",15.287911116120464,2
96721,"(128, 216)",96546.83720930232,"(192, 304)",108.81176406988355,174.16279069767916,96718,"(119.2487, 216.8091)",8.788623015012078,-3
97244,"(224, 112)",97069.83720930232,"(128, 216)",141.53444810363305,174.16279069767916,97248,"(226.5729, 112.82350000000002)",2.7014749045660342,4
97419,"(288, 272)",97244,"(224, 112)",172.32527382830415,175,97418,"(290.375, 270.8984)",2.6180426963668952,-1
97593,"(384, 168)",97419,"(288, 272)",141.53444810363305,174,97595,"(376.0846, 173.3398)",9.548142290519113,2
98117,"(440, 48)",97941.83720930232,"(384, 168)",132.4235628579748,175.16279069767916,98140,"(436.0781, 48.84640000000002)",4.0121929876315745,23
98814,"(260, 48)",98465.83720930232,"(256, 48)",4.0,348.16279069767916,98828,"(253.0378, 53.73540000000003)",9.020368174304208,14
98989,"(168, 112)",98814,"(260, 48)",112.0714058089752,175,98994,"(175.7917, 108.4656)",8.555850176925722,5
99163,"(272, 136)",98989,"(168, 112)",106.73331251301067,174,99168,"(285.2643, 140.271)",13.934959472133373,5
99337,"(176, 192)",99163,"(272, 136)",111.13955191559845,174,99335,"(171.5599, 197.4365)",7.019260663346245,-2
99512,"(72, 336)",99337,"(176, 192)",177.62882648939612,175,99514,"(82.69271, 333.20923)",11.050902421838687,2
100209,"(252, 336)",99860.83720930232,"(256, 336)",4.0,348.16279069767916,100210,"(260.7201, 335.38818)",8.741536919924325,1
100384,"(344, 272)",100209,"(252, 336)",112.0714058089752,175,100381,"(336.306, 276.1719)",8.752278880954387,-3
100558,"(240, 248)",100384,"(344, 272)",106.73331251301067,174,100552,"(221.0716, 259.491)",22.14333776918015,-6
100732,"(336, 192)",100558,"(240, 248)",111.13955191559845,174,100727,"(328.0052, 179.1077)",15.16997779596266,-5
100907,"(256, 72)",100732,"(336, 192)",144.22205101855957,175,100898,"(258.1484, 70.52609999999999)",2.6053797746201917,-9
101256,"(208, 128)",101081.41860465116,"(352, 40)",168.7601848778319,174.58139534883958,101268,"(200.2057, 125.0)",8.351713147013605,12
101779,"(125, 149)",101430.41860465116,"(112, 160)",17.029386365926403,348.5813953488396,101778,"(129.2422, 150.2686)",4.427821902470779,-1
101954,"(256, 72)",101779,"(125, 149)",151.95394038984315,175,101948,"(249.457, 83.9844)",13.654182229632061,-6
102128,"(125, 149)",101954,"(256, 72)",151.95394038984315,174,102116,"(117.3281, 151.0376)",7.937875242783796,-12
102303,"(240, 224)",102128,"(125, 149)",137.29530217745983,175,102300,"(245.2253, 211.2976)",13.73516384503659,-3
102652,"(288, 168)",102477.41860465116,"(144, 256)",168.7601848778319,174.58139534883958,102650,"(297.7969, 167.3157)",9.820769628700182,-2
103175,"(370, 146)",102826.41860465116,"(384, 136)",17.204650534085253,348.5813953488396,103198,"(372.5039, 150.9094)",5.5110546694802425,23
103350,"(240, 224)",103175,"(370, 146)",151.6047492659778,175,103368,"(245.4857, 221.936)",5.861143274993375,18
103524,"(370, 146)",103350,"(240, 224)",151.6047492659778,174,103528,"(375.1732, 142.8345)",6.064848595801889,4
103698,"(488, 224)",103524,"(370, 146)",141.4496376806954,174,103688,"(485.2969, 225.2686)",2.9859831831408585,-10
104047,"(416, 264)",103872.41860465116,"(400, 264)",16.0,174.58139534883958,104059,"(418.2721, 260.3882)",4.267029136296145,12
104396,"(345, 224)",104221.41860465116,"(328, 224)",17.0,174.58139534883958,104406,"(353.4284, 229.6265)",10.133875310561114,10
104570,"(312, 328)",104396,"(345, 224)",109.11003620199199,174,104571,"(316.2213, 329.49219)",4.477276480864216,1
104744,"(344, 224)",104570,"(312, 328)",108.81176406988355,174,104730,"(339.2357, 227.063)",5.66396711590029,-14
104919,"(312, 328)",104744,"(344, 224)",108.81176406988355,175,104911,"(309.9713, 333.97827)",6.313108258449255,-8
105093,"(184, 312)",104919,"(312, 328)",128.9961239727768,174,105087,"(175.9219, 323.0835)",13.714943377936361,-6
105442,"(184, 72)",105267.41860465116,"(104, 256)",200.63897926375122,174.58139534883958,105444,"(180.1536, 82.0618)",10.771936325470923,2
105791,"(256, 192)",105616.41860465116,"(104, 128)",164.9242250247064,174.58139534883958,105786,"(255.7396, 182.8247)",9.17899440298336,-5
105878,"(240, 192)",105791,"(256, 192)",16.0,87,105878,"(238.845, 187.5671)",4.58089810080948,0
105965,"(224, 192)",105878,"(240, 192)",16.0,87,106056,"(207.2695, 193.2068)",16.773967821895933,91
106053,"(208, 192)",105965,"(224, 192)",16.0,88,106138,"(185.5247, 193.335)",22.514913614979744,85
106140,"(192, 192)",106053,"(208, 192)",16.0,87,106235,"(175.0104, 191.925)",16.989765541643003,95
106227,"(176, 192)",106140,"(192, 192)",16.0,87,106316,"(161.9896, 191.6687)",14.014316531675748,89
106314,"(160, 192)",106227,"(176, 192)",16.0,87,106398,"(146.2344, 191.6687)",13.769586161174205,84
106401,"(144, 192)",106314,"(160, 192)",16.0,87,106478,"(123.8711, 194.6167)",20.29826923902627,77
106837,"(256, 64)",106401,"(144, 192)",170.0823330037544,436,106857,"(257.888, 75.26859999999999)",11.425668031235624,20
107186,"(384, 192)",106837,"(256, 64)",181.01933598375618,349,107178,"(387.0872, 190.0024)",3.6771197424070916,-8
107534,"(256, 320)",107186,"(384, 192)",181.01933598375618,348,107543,"(259.4505, 320.39185)",3.4726786019584104,9
107884,"(56, 192)",107534,"(256, 320)",237.45315327449327,350,107878,"(51.34505, 190.0024)",5.065467921377058,-6
108233,"(256, 8)",107884,"(56, 192)",271.7646040234085,349,108238,"(253.2982, 18.21289999999999)",10.564234456409975,5
108582,"(456, 192)",108233,"(256, 8)",271.7646040234085,349,108578,"(452.1914, 190.2588)",4.187745383855144,-4
108931,"(256, 376)",108582,"(456, 192)",271.7646040234085,349,108947,"(254.6979, 374.11499)",2.2910100632908783,16
109279,"(136, 80)",108931,"(256, 376)",319.3994364428341,348,109267,"(143.3047, 82.18990000000002)",7.625896937410054,-12
